Label,Method,User-Agent,Pragma,Cache-Control,Accept,Accept-encoding,Accept-charset,language,host,cookie,content-type,connection,length,content,classification,URL
Anomalous,0,0,0,0,1,0,0,0,0,25915,0,1,0,0,1,276
Normal,0,0,0,0,1,0,0,0,0,4531,0,1,0,0,0,8507
Anomalous,0,0,0,0,1,0,0,0,0,16834,0,1,0,0,1,10956
Normal,0,0,0,0,1,0,0,0,0,53138,0,1,0,0,0,476
Anomalous,0,0,0,0,1,0,0,0,0,46725,0,1,0,0,1,1010
Normal,1,0,0,0,1,0,0,0,0,46174,1,0,112,8279,0,884
Anomalous,0,0,0,0,1,0,0,0,0,37956,0,1,0,0,1,5975
Normal,0,0,0,0,1,0,0,0,0,20559,0,1,0,0,0,3506
Normal,0,0,0,0,1,0,0,0,0,10526,0,1,0,0,0,363
Anomalous,1,0,0,0,1,0,0,0,0,1320,1,0,339,907,1,3578
Normal,0,0,0,0,1,0,0,0,0,8451,0,1,0,0,0,570
Anomalous,1,0,0,0,1,0,0,0,0,9017,1,0,335,22,1,13355
Anomalous,1,0,0,0,1,0,0,0,0,16113,1,0,339,2729,1,5840
Anomalous,0,0,0,0,1,0,0,0,0,1216,0,1,0,0,1,1879
Normal,0,0,0,0,1,0,0,0,0,59942,0,1,0,0,0,8507
Anomalous,2,0,0,0,0,0,0,0,1,24308,1,0,72,30,1,13355
Normal,1,0,0,0,1,0,0,0,0,10966,1,0,264,227,0,8244
Normal,0,0,0,0,1,0,0,0,0,10774,0,1,0,0,0,3352
Normal,0,0,0,0,1,0,0,0,0,574,0,1,0,0,0,570
Normal,0,0,0,0,1,0,0,0,0,28494,0,1,0,0,0,8312
Anomalous,0,0,0,0,1,0,0,0,0,45727,0,1,0,0,1,6122
Normal,0,0,0,0,1,0,0,0,0,34745,0,1,0,0,0,9446
Normal,0,0,0,0,1,0,0,0,0,690,0,1,0,0,0,719
Anomalous,1,0,0,0,1,0,0,0,0,28126,1,0,331,4452,1,5840
Normal,0,0,0,0,1,0,0,0,0,26669,0,1,0,0,0,5505
Normal,0,0,0,0,1,0,0,0,0,57359,0,1,0,0,0,8409
Anomalous,1,0,0,0,1,0,0,0,0,48756,1,0,306,6828,1,8600
Anomalous,0,0,0,0,1,0,0,0,0,13127,0,1,0,0,1,8560
Normal,0,0,0,0,1,0,0,0,0,47212,0,1,0,0,0,757
Normal,1,0,0,0,1,0,0,0,0,52098,1,0,147,10186,0,10948
Normal,1,0,0,0,1,0,0,0,0,11651,1,0,129,7821,0,884
Normal,0,0,0,0,1,0,0,0,0,7861,0,1,0,0,0,570
Anomalous,1,0,0,0,1,0,0,0,0,54284,1,0,151,11731,1,884
Anomalous,0,0,0,0,1,0,0,0,0,59278,0,1,0,0,1,6440
Normal,0,0,0,0,1,0,0,0,0,50855,0,1,0,0,0,8354
Normal,0,0,0,0,1,0,0,0,0,7797,0,1,0,0,0,612
Normal,0,0,0,0,1,0,0,0,0,14117,0,1,0,0,0,684
Anomalous,0,0,0,0,1,0,0,0,0,24165,0,1,0,0,1,5821
Normal,1,0,0,0,1,0,0,0,0,57304,1,0,149,7445,0,884
Normal,1,0,0,0,1,0,0,0,0,28778,1,0,314,3535,0,5840
Anomalous,1,0,0,0,1,0,0,0,0,40306,1,0,36,2873,1,5840
Anomalous,1,0,0,0,1,0,0,0,0,22833,1,0,304,11873,1,5840
Anomalous,1,0,0,0,1,0,0,0,0,2379,1,0,117,11288,1,884
Normal,1,0,0,0,1,0,0,0,0,9513,1,0,216,111,0,8443
Anomalous,1,0,0,0,1,0,0,0,0,48488,1,0,317,4541,1,5840
Anomalous,0,0,0,0,1,0,0,0,0,17923,0,1,0,0,1,8436
Anomalous,0,0,0,0,1,0,0,0,0,58860,0,1,0,0,1,292
Anomalous,0,0,0,0,1,0,0,0,0,10937,0,1,0,0,1,8211
Anomalous,1,0,0,0,1,0,0,0,0,30260,1,0,31,334,1,3578
Anomalous,0,0,0,0,1,0,0,0,0,54131,0,1,0,0,1,1414
Normal,0,0,0,0,1,0,0,0,0,58687,0,1,0,0,0,3352
Anomalous,0,0,0,0,1,0,0,0,0,49389,0,1,0,0,1,10297
Anomalous,0,0,0,0,1,0,0,0,0,33416,0,1,0,0,1,3427
Normal,0,0,0,0,1,0,0,0,0,14150,0,1,0,0,0,2983
Normal,1,0,0,0,1,0,0,0,0,35540,1,0,128,7997,0,884
Anomalous,1,0,0,0,1,0,0,0,0,11958,1,0,292,2433,1,8244
Anomalous,0,0,0,0,1,0,0,0,0,57048,0,1,0,0,1,13464
Normal,1,0,0,0,1,0,0,0,0,42107,1,0,280,5077,0,8600
Normal,1,0,0,0,1,0,0,0,0,9587,1,0,333,1621,0,3578
Normal,1,0,0,0,1,0,0,0,0,13873,1,0,264,947,0,8244
Normal,0,0,0,0,1,0,0,0,0,50582,0,1,0,0,0,3282
Normal,0,0,0,0,1,0,0,0,0,22179,0,1,0,0,0,2005
Anomalous,0,0,0,0,1,0,0,0,0,8634,0,1,0,0,1,5049
Anomalous,0,0,0,0,1,0,0,0,0,15859,0,1,0,0,1,8699
Normal,1,0,0,0,1,0,0,0,0,13620,1,0,216,111,0,8443
Normal,0,0,0,0,1,0,0,0,0,38771,0,1,0,0,0,1616
Anomalous,1,0,0,0,1,0,0,0,0,35910,1,0,144,11274,1,10948
Anomalous,1,0,0,0,1,0,0,0,0,52545,1,0,311,3361,1,5840
Normal,0,0,0,0,1,0,0,0,0,26987,0,1,0,0,0,3460
Normal,0,0,0,0,1,0,0,0,0,50197,0,1,0,0,0,1808
Anomalous,0,0,0,0,1,0,0,0,0,11956,0,1,0,0,1,1832
Normal,0,0,0,0,1,0,0,0,0,56897,0,1,0,0,0,6803
Anomalous,1,0,0,0,1,0,0,0,0,16733,1,0,264,225,1,8244
Normal,0,0,0,0,1,0,0,0,0,58822,0,1,0,0,0,9084
Anomalous,1,0,0,0,1,0,0,0,0,60590,1,0,130,10234,1,884
Anomalous,0,0,0,0,1,0,0,0,0,13878,0,1,0,0,1,10402
Normal,1,0,0,0,1,0,0,0,0,50168,1,0,342,1839,0,3578
Normal,0,0,0,0,1,0,0,0,0,46295,0,1,0,0,0,3506
Anomalous,1,0,0,0,1,0,0,0,0,23553,1,0,89,6900,1,8600
Normal,0,0,0,0,1,0,0,0,0,25533,0,1,0,0,0,12186
Normal,0,0,0,0,1,0,0,0,0,8096,0,1,0,0,0,3506
Anomalous,0,0,0,0,1,0,0,0,0,35939,0,1,0,0,1,80
Normal,0,0,0,0,1,0,0,0,0,37849,0,1,0,0,0,5207
Normal,0,0,0,0,1,0,0,0,0,876,0,1,0,0,0,8409
Normal,1,0,0,0,1,0,0,0,0,26476,1,0,139,9037,0,10948
Normal,0,0,0,0,1,0,0,0,0,29018,0,1,0,0,0,719
Normal,1,0,0,0,1,0,0,0,0,4847,1,0,113,10859,0,10948
Normal,0,0,0,0,1,0,0,0,0,36962,0,1,0,0,0,3385
Anomalous,0,0,0,0,1,0,0,0,0,9846,0,1,0,0,1,3229
Normal,0,0,0,0,1,0,0,0,0,19816,0,1,0,0,0,612
Normal,0,0,0,0,1,0,0,0,0,9352,0,1,0,0,0,6142
Anomalous,0,0,0,0,1,0,0,0,0,21312,0,1,0,0,1,3458
Normal,0,0,0,0,1,0,0,0,0,56457,0,1,0,0,0,528
Normal,1,0,0,0,1,0,0,0,0,56410,1,0,146,8981,0,884
Normal,0,0,0,0,1,0,0,0,0,29122,0,1,0,0,0,363
Anomalous,1,0,0,0,1,0,0,0,0,9299,1,0,127,11746,1,884
Normal,0,0,0,0,1,0,0,0,0,49314,0,1,0,0,0,612
Anomalous,1,0,0,0,1,0,0,0,0,6456,1,0,337,53,1,13355
Normal,0,0,0,0,1,0,0,0,0,58871,0,1,0,0,0,3422
Normal,0,0,0,0,1,0,0,0,0,51362,0,1,0,0,0,3460
Normal,1,0,0,0,1,0,0,0,0,7171,1,0,72,30,0,13355
Normal,0,0,0,0,1,0,0,0,0,52946,0,1,0,0,0,10414
Normal,0,0,0,0,1,0,0,0,0,30195,0,1,0,0,0,719
Normal,0,0,0,0,1,0,0,0,0,4252,0,1,0,0,0,8409
Anomalous,0,0,0,0,1,0,0,0,0,8174,0,1,0,0,1,235
Normal,0,0,0,0,1,0,0,0,0,42419,0,1,0,0,0,3385
Normal,0,0,0,0,1,0,0,0,0,48201,0,1,0,0,0,3352
Normal,1,0,0,0,1,0,0,0,0,42272,1,0,264,947,0,8244
Anomalous,1,0,0,0,1,0,0,0,0,20295,1,0,260,6948,1,8600
Anomalous,0,0,0,0,1,0,0,0,0,26615,0,1,0,0,1,2707
Normal,0,0,0,0,1,0,0,0,0,44224,0,1,0,0,0,800
Anomalous,0,0,0,0,1,0,0,0,0,44433,0,1,0,0,1,448
Anomalous,1,0,0,0,1,0,0,0,0,38737,1,0,135,7099,1,10948
Anomalous,0,0,0,0,1,0,0,0,0,39720,0,1,0,0,1,1117
Anomalous,1,0,0,0,1,0,0,0,0,40576,1,0,341,1382,1,3578
Normal,0,0,0,0,1,0,0,0,0,43132,0,1,0,0,0,363
Normal,1,0,0,0,1,0,0,0,0,42032,1,0,148,11686,0,10948
Normal,0,0,0,0,1,0,0,0,0,1002,0,1,0,0,0,612
Normal,0,0,0,0,1,0,0,0,0,8353,0,1,0,0,0,3352
Normal,0,0,0,0,1,0,0,0,0,12392,0,1,0,0,0,3422
Anomalous,0,0,0,0,1,0,0,0,0,52028,0,1,0,0,1,97
Normal,0,0,0,0,1,0,0,0,0,7001,0,1,0,0,0,13422
Normal,0,0,0,0,1,0,0,0,0,11217,0,1,0,0,0,528
Normal,0,0,0,0,1,0,0,0,0,23383,0,1,0,0,0,8561
Normal,0,0,0,0,1,0,0,0,0,47110,0,1,0,0,0,3352
Normal,1,0,0,0,1,0,0,0,0,56171,1,0,145,10351,0,10948
Normal,1,0,0,0,1,0,0,0,0,42285,1,0,72,30,0,13355
Anomalous,0,0,0,0,1,0,0,0,0,8095,0,1,0,0,1,9910
Normal,0,0,0,0,1,0,0,0,0,48922,0,1,0,0,0,757
Anomalous,0,0,0,0,1,0,0,0,0,5121,0,1,0,0,1,4815
Normal,1,0,0,0,1,0,0,0,0,15901,1,0,123,10508,0,10948
Anomalous,0,0,0,0,1,0,0,0,0,18581,0,1,0,0,1,173
Normal,1,0,0,0,1,0,0,0,0,6659,1,0,216,111,0,8443
Anomalous,1,0,0,0,1,0,0,0,0,16211,1,0,317,105,1,8443
Normal,0,0,0,0,1,0,0,0,0,60280,0,1,0,0,0,757
Normal,0,0,0,0,1,0,0,0,0,21682,0,1,0,0,0,3385
Anomalous,0,0,0,0,1,0,0,0,0,29697,0,1,0,0,1,2766
Normal,0,0,0,0,1,0,0,0,0,34587,0,1,0,0,0,3282
Anomalous,1,0,0,0,1,0,0,0,0,39770,1,0,147,12059,1,884
Normal,0,0,0,0,1,0,0,0,0,33533,0,1,0,0,0,719
Normal,0,0,0,0,1,0,0,0,0,21550,0,1,0,0,0,13422
Normal,0,0,0,0,1,0,0,0,0,50606,0,1,0,0,0,6744
Anomalous,0,0,0,0,1,0,0,0,0,40666,0,1,0,0,1,13212
Normal,0,0,0,0,1,0,0,0,0,43727,0,1,0,0,0,3460
Normal,0,0,0,0,1,0,0,0,0,18574,0,1,0,0,0,438
Normal,0,0,0,0,1,0,0,0,0,20664,0,1,0,0,0,612
Normal,1,0,0,0,1,0,0,0,0,54968,1,0,264,947,0,8244
Anomalous,0,0,0,0,1,0,0,0,0,60795,0,1,0,0,1,3563
Anomalous,0,0,0,0,1,0,0,0,0,26393,0,1,0,0,1,13474
Anomalous,0,0,0,0,1,0,0,0,0,43178,0,1,0,0,1,12164
Normal,0,0,0,0,1,0,0,0,0,56505,0,1,0,0,0,398
Normal,1,0,0,0,1,0,0,0,0,24832,1,0,325,4478,0,5840
Normal,0,0,0,0,1,0,0,0,0,16111,0,1,0,0,0,398
Anomalous,1,0,0,0,1,0,0,0,0,15401,1,0,335,1592,1,3578
Anomalous,0,0,0,0,1,0,0,0,0,6368,0,1,0,0,1,8338
Anomalous,0,0,0,0,1,0,0,0,0,43488,0,1,0,0,1,8371
Normal,0,0,0,0,1,0,0,0,0,33120,0,1,0,0,0,3506
Normal,0,0,0,0,1,0,0,0,0,55411,0,1,0,0,0,3460
Anomalous,0,0,0,0,1,0,0,0,0,57015,0,1,0,0,1,8966
Anomalous,0,0,0,0,1,0,0,0,0,5596,0,1,0,0,1,4575
Normal,0,0,0,0,1,0,0,0,0,27505,0,1,0,0,0,11948
Normal,1,0,0,0,1,0,0,0,0,19380,1,0,280,5313,0,8600
Anomalous,1,0,0,0,1,0,0,0,0,19064,1,0,288,6616,1,8600
Anomalous,0,0,0,0,1,0,0,0,0,37502,0,1,0,0,1,3613
Normal,0,0,0,0,1,0,0,0,0,30635,0,1,0,0,0,3385
Anomalous,0,0,0,0,1,0,0,0,0,40962,0,1,0,0,1,10424
Normal,0,0,0,0,1,0,0,0,0,5178,0,1,0,0,0,10228
Normal,0,0,0,0,1,0,0,0,0,3497,0,1,0,0,0,10914
Normal,0,0,0,0,1,0,0,0,0,16132,0,1,0,0,0,719
Normal,0,0,0,0,1,0,0,0,0,54579,0,1,0,0,0,3282
Normal,0,0,0,0,1,0,0,0,0,28400,0,1,0,0,0,9942
Normal,0,0,0,0,1,0,0,0,0,44405,0,1,0,0,0,5610
Normal,1,0,0,0,1,0,0,0,0,31836,1,0,280,5756,0,8600
Anomalous,0,0,0,0,1,0,0,0,0,14279,0,1,0,0,1,2360
Normal,0,0,0,0,1,0,0,0,0,45780,0,1,0,0,0,612
Anomalous,1,0,0,0,1,0,0,0,0,19664,1,0,164,7124,1,10948
Anomalous,1,0,0,0,1,0,0,0,0,58945,1,0,227,164,1,8443
Normal,0,0,0,0,1,0,0,0,0,24520,0,1,0,0,0,476
Anomalous,0,0,0,0,1,0,0,0,0,52424,0,1,0,0,1,8560
Normal,1,0,0,0,1,0,0,0,0,30178,1,0,115,9728,0,884
Normal,0,0,0,0,1,0,0,0,0,2838,0,1,0,0,0,13422
Anomalous,1,0,0,0,1,0,0,0,0,60570,1,0,344,987,1,3578
Anomalous,0,0,0,0,1,0,0,0,0,49183,0,1,0,0,1,13474
Normal,0,0,0,0,1,0,0,0,0,26164,0,1,0,0,0,570
Normal,0,0,0,0,1,0,0,0,0,8077,0,1,0,0,0,438
Normal,0,0,0,0,1,0,0,0,0,22085,0,1,0,0,0,7468
Normal,0,0,0,0,1,0,0,0,0,54228,0,1,0,0,0,363
Normal,1,0,0,0,1,0,0,0,0,51742,1,0,256,5250,0,8600
Normal,0,0,0,0,1,0,0,0,0,52879,0,1,0,0,0,3506
Normal,0,0,0,0,1,0,0,0,0,39057,0,1,0,0,0,9008
Anomalous,1,0,0,0,1,0,0,0,0,6481,1,0,368,4505,1,5840
Normal,0,0,0,0,1,0,0,0,0,34168,0,1,0,0,0,476
Anomalous,0,0,0,0,1,0,0,0,0,56043,0,1,0,0,1,8407
Anomalous,0,0,0,0,1,0,0,0,0,10815,0,1,0,0,1,803
Anomalous,1,0,0,0,1,0,0,0,0,51820,1,0,134,10803,1,10948
Normal,1,0,0,0,1,0,0,0,0,7302,1,0,325,4632,0,5840
Anomalous,0,0,0,0,1,0,0,0,0,37952,0,1,0,0,1,4890
Normal,1,0,0,0,1,0,0,0,0,30229,1,0,72,30,0,13355
Normal,0,0,0,0,1,0,0,0,0,349,0,1,0,0,0,719
Normal,1,0,0,0,1,0,0,0,0,59067,1,0,216,111,0,8443
Anomalous,0,0,0,0,1,0,0,0,0,7071,0,1,0,0,1,13402
Normal,0,0,0,0,1,0,0,0,0,4810,0,1,0,0,0,10914
Normal,0,0,0,0,1,0,0,0,0,28067,0,1,0,0,0,2453
Normal,0,0,0,0,1,0,0,0,0,5657,0,1,0,0,0,1165
Normal,0,0,0,0,1,0,0,0,0,49376,0,1,0,0,0,12904
Anomalous,1,0,0,0,1,0,0,0,0,53702,1,0,2,3441,1,5840
Anomalous,1,0,0,0,1,0,0,0,0,2297,1,0,256,116,1,8443
Anomalous,2,0,0,0,0,0,0,0,1,27739,1,0,216,111,1,8443
Anomalous,1,0,0,0,1,0,0,0,0,58840,1,0,142,248,1,8244
Anomalous,0,0,0,0,1,0,0,0,0,55055,0,1,0,0,1,292
Normal,0,0,0,0,1,0,0,0,0,53132,0,1,0,0,0,8561
Anomalous,0,0,0,0,1,0,0,0,0,48417,0,1,0,0,1,8307
Anomalous,0,0,0,0,1,0,0,0,0,27515,0,1,0,0,1,13427
Normal,0,0,0,0,1,0,0,0,0,21357,0,1,0,0,0,7507
Anomalous,1,0,0,0,1,0,0,0,0,37668,1,0,342,1904,1,3578
Anomalous,0,0,0,0,1,0,0,0,0,55751,0,1,0,0,1,3049
Normal,1,0,0,0,1,0,0,0,0,60029,1,0,256,5528,0,8600
Normal,1,0,0,0,1,0,0,0,0,4575,1,0,280,6332,0,8600
Normal,0,0,0,0,1,0,0,0,0,21869,0,1,0,0,0,438
Anomalous,0,0,0,0,1,0,0,0,0,1538,0,1,0,0,1,428
Normal,0,0,0,0,1,0,0,0,0,502,0,1,0,0,0,6392
Normal,0,0,0,0,1,0,0,0,0,58595,0,1,0,0,0,8409
Normal,0,0,0,0,1,0,0,0,0,15593,0,1,0,0,0,757
Normal,1,0,0,0,1,0,0,0,0,45679,1,0,149,8806,0,884
Normal,0,0,0,0,1,0,0,0,0,8565,0,1,0,0,0,438
Normal,1,0,0,0,1,0,0,0,0,3923,1,0,137,8979,0,10948
Normal,0,0,0,0,1,0,0,0,0,52486,0,1,0,0,0,612
Anomalous,0,0,0,0,1,0,0,0,0,33765,0,1,0,0,1,4256
Anomalous,1,0,0,0,1,0,0,0,0,51821,1,0,246,136,1,8443
Anomalous,1,0,0,0,1,0,0,0,0,55467,1,0,298,217,1,8244
Normal,0,0,0,0,1,0,0,0,0,19105,0,1,0,0,0,3506
Normal,0,0,0,0,1,0,0,0,0,37248,0,1,0,0,0,363
Normal,0,0,0,0,1,0,0,0,0,20493,0,1,0,0,0,3352
Normal,0,0,0,0,1,0,0,0,0,18782,0,1,0,0,0,3506
Anomalous,1,0,0,0,1,0,0,0,0,48525,1,0,79,82,1,13355
Normal,0,0,0,0,1,0,0,0,0,48999,0,1,0,0,0,13422
Normal,0,0,0,0,1,0,0,0,0,1917,0,1,0,0,0,684
Anomalous,2,0,0,0,0,0,0,0,1,49682,1,0,216,111,1,8443
Normal,0,0,0,0,1,0,0,0,0,7993,0,1,0,0,0,363
Anomalous,0,0,0,0,1,0,0,0,0,21295,0,1,0,0,1,13450
Normal,0,0,0,0,1,0,0,0,0,56316,0,1,0,0,0,10914
Normal,0,0,0,0,1,0,0,0,0,59635,0,1,0,0,0,438
Normal,0,0,0,0,1,0,0,0,0,41036,0,1,0,0,0,3385
Normal,0,0,0,0,1,0,0,0,0,28112,0,1,0,0,0,9759
Anomalous,0,0,0,0,1,0,0,0,0,49978,0,1,0,0,1,84
Normal,0,0,0,0,1,0,0,0,0,58830,0,1,0,0,0,8507
Anomalous,1,0,0,0,1,0,0,0,0,25746,1,0,318,11791,1,5840
Normal,0,0,0,0,1,0,0,0,0,9080,0,1,0,0,0,3282
Normal,1,0,0,0,1,0,0,0,0,40143,1,0,72,30,0,13355
Normal,0,0,0,0,1,0,0,0,0,16531,0,1,0,0,0,612
Anomalous,0,0,0,0,1,0,0,0,0,16287,0,1,0,0,1,12005
Anomalous,0,0,0,0,1,0,0,0,0,46059,0,1,0,0,1,614
Normal,1,0,0,0,1,0,0,0,0,11430,1,0,216,111,0,8443
Normal,0,0,0,0,1,0,0,0,0,27123,0,1,0,0,0,8561
Normal,1,0,0,0,1,0,0,0,0,10616,1,0,314,3434,0,5840
Anomalous,0,0,0,0,1,0,0,0,0,17130,0,1,0,0,1,13410
Normal,0,0,0,0,1,0,0,0,0,33557,0,1,0,0,0,3385
Anomalous,0,0,0,0,1,0,0,0,0,16062,0,1,0,0,1,11352
Normal,0,0,0,0,1,0,0,0,0,41800,0,1,0,0,0,8507
Anomalous,0,0,0,0,1,0,0,0,0,33782,0,1,0,0,1,13410
Anomalous,1,0,0,0,1,0,0,0,0,57403,1,0,35,2681,1,5840
Normal,0,0,0,0,1,0,0,0,0,54397,0,1,0,0,0,5320
Anomalous,0,0,0,0,1,0,0,0,0,21535,0,1,0,0,1,8007
Anomalous,1,0,0,0,1,0,0,0,0,25840,1,0,17,779,1,3578
Anomalous,0,0,0,0,1,0,0,0,0,26126,0,1,0,0,1,13303
Anomalous,1,0,0,0,1,0,0,0,0,55718,1,0,382,144,1,8443
Anomalous,1,0,0,0,1,0,0,0,0,50500,1,0,292,2433,1,8244
Anomalous,0,0,0,0,1,0,0,0,0,20572,0,1,0,0,1,161
Normal,0,0,0,0,1,0,0,0,0,23711,0,1,0,0,0,757
Anomalous,1,0,0,0,1,0,0,0,0,57712,1,0,344,188,1,8244
Anomalous,1,0,0,0,1,0,0,0,0,7921,1,0,287,969,1,8244
Anomalous,1,0,0,0,1,0,0,0,0,13371,1,0,49,189,1,3578
Normal,0,0,0,0,1,0,0,0,0,21983,0,1,0,0,0,3102
Anomalous,1,0,0,0,1,0,0,0,0,53995,1,0,157,11651,1,10948
Anomalous,1,0,0,0,1,0,0,0,0,38137,1,0,269,6437,1,8600
Normal,0,0,0,0,1,0,0,0,0,20655,0,1,0,0,0,3506
Anomalous,1,0,0,0,1,0,0,0,0,21882,1,0,341,2098,1,3578
Anomalous,0,0,0,0,1,0,0,0,0,21507,0,1,0,0,1,11358
Normal,0,0,0,0,1,0,0,0,0,9046,0,1,0,0,0,9398
Anomalous,0,0,0,0,1,0,0,0,0,18072,0,1,0,0,1,1702
Normal,0,0,0,0,1,0,0,0,0,41194,0,1,0,0,0,6258
Anomalous,0,0,0,0,1,0,0,0,0,50295,0,1,0,0,1,13491
Anomalous,1,0,0,0,1,0,0,0,0,11502,1,0,339,701,1,3578
Normal,0,0,0,0,1,0,0,0,0,46950,0,1,0,0,0,3422
Normal,0,0,0,0,1,0,0,0,0,1140,0,1,0,0,0,612
Normal,0,0,0,0,1,0,0,0,0,40885,0,1,0,0,0,438
Anomalous,1,0,0,0,1,0,0,0,0,15146,1,0,143,12060,1,10948
Anomalous,0,0,0,0,1,0,0,0,0,9788,0,1,0,0,1,168
Normal,1,0,0,0,1,0,0,0,0,1495,1,0,146,10784,0,884
Normal,0,0,0,0,1,0,0,0,0,44003,0,1,0,0,0,8507
Anomalous,0,0,0,0,1,0,0,0,0,23997,0,1,0,0,1,1947
Anomalous,2,0,0,0,0,0,0,0,1,29829,1,0,216,111,1,8443
Anomalous,1,0,0,0,1,0,0,0,0,46056,1,0,20,2845,1,5840
Normal,0,0,0,0,1,0,0,0,0,8814,0,1,0,0,0,800
Anomalous,0,0,0,0,1,0,0,0,0,24370,0,1,0,0,1,13405
Normal,0,0,0,0,1,0,0,0,0,46265,0,1,0,0,0,757
Normal,1,0,0,0,1,0,0,0,0,8903,1,0,333,2334,0,3578
Normal,1,0,0,0,1,0,0,0,0,24108,1,0,216,111,0,8443
Normal,0,0,0,0,1,0,0,0,0,5502,0,1,0,0,0,363
Normal,0,0,0,0,1,0,0,0,0,22516,0,1,0,0,0,719
Normal,0,0,0,0,1,0,0,0,0,14929,0,1,0,0,0,9197
Anomalous,1,0,0,0,1,0,0,0,0,28665,1,0,287,5284,1,8600
Anomalous,1,0,0,0,1,0,0,0,0,13044,1,0,164,11454,1,10948
Anomalous,1,0,0,0,1,0,0,0,0,40132,1,0,144,10912,1,10948
Normal,1,0,0,0,1,0,0,0,0,22483,1,0,140,9259,0,884
Normal,0,0,0,0,1,0,0,0,0,53063,0,1,0,0,0,570
Normal,0,0,0,0,1,0,0,0,0,57572,0,1,0,0,0,3460
Normal,0,0,0,0,1,0,0,0,0,31336,0,1,0,0,0,3385
Normal,0,0,0,0,1,0,0,0,0,26184,0,1,0,0,0,3460
Normal,0,0,0,0,1,0,0,0,0,542,0,1,0,0,0,612
Normal,1,0,0,0,1,0,0,0,0,51554,1,0,135,10856,0,884
Anomalous,1,0,0,0,1,0,0,0,0,32633,1,0,295,2582,1,8600
Anomalous,1,0,0,0,1,0,0,0,0,55031,1,0,292,2433,1,8244
Normal,0,0,0,0,1,0,0,0,0,53743,0,1,0,0,0,3385
Anomalous,1,0,0,0,1,0,0,0,0,58726,1,0,146,7641,1,884
Normal,0,0,0,0,1,0,0,0,0,22099,0,1,0,0,0,3506
Anomalous,1,0,0,0,1,0,0,0,0,60194,1,0,131,971,1,8244
Normal,0,0,0,0,1,0,0,0,0,47331,0,1,0,0,0,719
Anomalous,0,0,0,0,1,0,0,0,0,43123,0,1,0,0,1,7097
Anomalous,0,0,0,0,1,0,0,0,0,13563,0,1,0,0,1,300
Anomalous,0,0,0,0,1,0,0,0,0,13957,0,1,0,0,1,2570
Anomalous,0,0,0,0,1,0,0,0,0,19329,0,1,0,0,1,13263
Normal,0,0,0,0,1,0,0,0,0,26074,0,1,0,0,0,998
Anomalous,0,0,0,0,1,0,0,0,0,17032,0,1,0,0,1,8292
Normal,0,0,0,0,1,0,0,0,0,12569,0,1,0,0,0,8561
Anomalous,0,0,0,0,1,0,0,0,0,56224,0,1,0,0,1,4559
Anomalous,0,0,0,0,1,0,0,0,0,7060,0,1,0,0,1,308
Anomalous,0,0,0,0,1,0,0,0,0,21585,0,1,0,0,1,13497
Anomalous,1,0,0,0,1,0,0,0,0,21425,1,0,79,82,1,13355
Anomalous,0,0,0,0,1,0,0,0,0,26563,0,1,0,0,1,8330
Normal,1,0,0,0,1,0,0,0,0,49427,1,0,256,6543,0,8600
Normal,0,0,0,0,1,0,0,0,0,35374,0,1,0,0,0,8409
Anomalous,0,0,0,0,1,0,0,0,0,20750,0,1,0,0,1,112
Anomalous,0,0,0,0,1,0,0,0,0,23336,0,1,0,0,1,7493
Normal,1,0,0,0,1,0,0,0,0,39027,1,0,72,30,0,13355
Anomalous,1,0,0,0,1,0,0,0,0,11099,1,0,214,7737,1,884
Normal,0,0,0,0,1,0,0,0,0,53257,0,1,0,0,0,363
Normal,0,0,0,0,1,0,0,0,0,56005,0,1,0,0,0,3460
Anomalous,1,0,0,0,1,0,0,0,0,57116,1,0,355,1317,1,3578
Normal,0,0,0,0,1,0,0,0,0,27101,0,1,0,0,0,3506
Normal,1,0,0,0,1,0,0,0,0,60898,1,0,119,10258,0,10948
Anomalous,1,0,0,0,1,0,0,0,0,15022,1,0,19,5671,1,8600
Anomalous,0,0,0,0,1,0,0,0,0,56127,0,1,0,0,1,1068
Normal,0,0,0,0,1,0,0,0,0,44136,0,1,0,0,0,3460
Normal,0,0,0,0,1,0,0,0,0,45092,0,1,0,0,0,3422
Anomalous,1,0,0,0,1,0,0,0,0,19391,1,0,149,9862,1,884
Normal,0,0,0,0,1,0,0,0,0,48596,0,1,0,0,0,2746
Anomalous,1,0,0,0,1,0,0,0,0,2923,1,0,306,4801,1,5840
Anomalous,0,0,0,0,1,0,0,0,0,46946,0,1,0,0,1,13475
Anomalous,1,0,0,0,1,0,0,0,0,55564,1,0,358,1780,1,3578
Anomalous,1,0,0,0,1,0,0,0,0,20469,1,0,43,108,1,8443
Anomalous,0,0,0,0,1,0,0,0,0,6110,0,1,0,0,1,13474
Normal,0,0,0,0,1,0,0,0,0,6206,0,1,0,0,0,612
Anomalous,0,0,0,0,1,0,0,0,0,47860,0,1,0,0,1,34
Normal,0,0,0,0,1,0,0,0,0,51127,0,1,0,0,0,8409
Normal,0,0,0,0,1,0,0,0,0,52798,0,1,0,0,0,8312
Anomalous,1,0,0,0,1,0,0,0,0,57049,1,0,177,10029,1,10948
Normal,1,0,0,0,1,0,0,0,0,18982,1,0,306,4266,0,5840
